Area,Year,Population,Yearly_Growth_Pct,Growth_Shift,Is_Anomaly
Askola,2006,4627,0.0158068057080131,0.0102880419111037,False
Askola,2007,4711,0.0181543116490165,0.0023475059410034,False
Askola,2008,4761,0.0106134578645722,-0.0075408537844443,False
Askola,2009,4831,0.0147027935307708,0.0040893356661986,False
Askola,2010,4864,0.0068308838749742,-0.0078719096557966,False
Askola,2011,4911,0.0096628289473683,0.0028319450723941,False
Askola,2012,4988,0.0156790877621666,0.0060162588147982,False
Askola,2013,4991,0.0006014434643144,-0.0150776442978521,False
Askola,2014,5064,0.0146263273893008,0.0140248839249863,False
Askola,2015,5104,0.0078988941548183,-0.0067274332344824,False
Askola,2016,5046,-0.0113636363636363,-0.0192625305184547,False
Askola,2017,4990,-0.0110978993261989,0.0002657370374373,False
Askola,2018,4958,-0.0064128256513026,0.0046850736748963,False
Askola,2019,4943,-0.0030254134731746,0.0033874121781279,False
Askola,2020,4878,-0.0131499089621687,-0.010124495488994,False
Askola,2021,4847,-0.0063550635506355,0.0067948454115331,False
Askola,2022,4763,-0.0173303074066433,-0.0109752438560077,False
Askola,2023,4700,-0.013226957799706,0.0041033496069372,False
Askola,2024,4651,-0.0104255319148935,0.0028014258848124,False
Askola,2025,4677,0.005590195656848,0.0160157275717416,False
Aura,1990,2960,,,False
Aura,1991,3134,0.0587837837837836,,False
Aura,1992,3195,0.0194639438417358,-0.0393198399420477,True
Aura,1993,3232,0.0115805946791862,-0.0078833491625496,False
Aura,1994,3280,0.0148514851485148,0.0032708904693286,False
Aura,1995,3288,0.0024390243902439,-0.0124124607582709,False
Aura,1996,3281,-0.0021289537712895,-0.0045679781615334,False
Aura,1997,3293,0.0036574215178299,0.0057863752891195,False
Aura,1998,3291,-0.0006073489219556,-0.0042647704397856,False
Aura,1999,3316,0.0075964752354906,0.0082038241574463,False
Aura,2000,3338,0.0066344993968636,-0.000961975838627,False
Aura,2001,3378,0.011983223487118,0.0053487240902543,False
Aura,2002,3457,0.0233866193013616,0.0114033958142436,False
Aura,2003,3514,0.016488284639861,-0.0068983346615005,False
Aura,2004,3620,0.0301650540694364,0.0136767694295754,False
Aura,2005,3699,0.0218232044198896,-0.0083418496495468,False
Aura,2006,3750,0.013787510137875,-0.0080356942820145,False
Aura,2007,3823,0.0194666666666667,0.0056791565287916,False
Aura,2008,3852,0.0075856657075594,-0.0118810009591072,False
